Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
09:00:00.000+11:00,09:15:00.000+11:00,15.502603530883789,,38.7264289855957,-9.149364471435547,38.74683380126953,-9.142548561096191,7.981801509857178,17.611774444580078,0.550000011920929,,,,,,,
09:15:00.000+11:00,09:30:00.000+11:00,15.502603530883789,,38.725948333740234,-9.147829055786133,38.72806167602539,-9.145930290222168,6.740386486053467,9.00268840789795,4.360413074493408,,,,,,,
09:30:00.000+11:00,09:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,1,,,,,675856,
09:45:00.000+11:00,10:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.147042274475098,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
10:00:00.000+11:00,10:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.14712905883789,38.726348876953125,-9.146912574768066,,,,0,,,,,900000,
10:15:00.000+11:00,10:30:00.000+11:00,15.502602577209473,,38.726314544677734,-9.147127151489258,38.726356506347656,-9.146869659423828,,,,16,,,,,900000,
10:30:00.000+11:00,10:45:00.000+11:00,25.302093505859375,287.6142578125,38.72737503051758,-9.14539909362793,38.72776794433594,-9.145009994506836,,,,431,,,,,687409,140176
10:45:00.000+11:00,11:00:00.000+11:00,32.77470397949219,278.415283203125,38.726341247558594,-9.147388458251953,38.72779083251953,-9.145052909851074,,,,502,,,,,444776,329359
11:00:00.000+11:00,11:15:00.000+11:00,15.502603530883789,,38.72631072998047,-9.147042274475098,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
11:15:00.000+11:00,11:30:00.000+11:00,15.502603530883789,,38.726341247558594,-9.147042274475098,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
11:30:00.000+11:00,11:45:00.000+11:00,15.502603530883789,,38.72633361816406,-9.14712905883789,38.726356506347656,-9.146869659423828,,,,17,,,,,900000,
11:45:00.000+11:00,12:00:00.000+11:00,15.502603530883789,,38.726341247558594,-9.147042274475098,38.726348876953125,-9.146955490112305,,,,6,,,,,900000,
12:00:00.000+11:00,12:15:00.000+11:00,15.502603530883789,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,3,,,,,437417,
12:15:00.000+11:00,12:30:00.000+11:00,15.502603530883789,,38.726348876953125,-9.1495943069458,38.72926330566406,-9.146955490112305,,,,1,,,,,628687,
12:30:00.000+11:00,12:45:00.000+11:00,15.502603530883789,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,1,,,,,868546,
12:45:00.000+11:00,13:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
13:00:00.000+11:00,13:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
13:15:00.000+11:00,13:30:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
13:30:00.000+11:00,13:45:00.000+11:00,15.502602577209473,,38.72633361816406,-9.14712905883789,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
13:45:00.000+11:00,14:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.147192001342773,38.726436614990234,-9.146912574768066,,,,,,,,,900000,
14:00:00.000+11:00,14:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,,,,,,900000,
14:15:00.000+11:00,14:30:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
14:30:00.000+11:00,14:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
14:45:00.000+11:00,15:00:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
15:00:00.000+11:00,15:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
15:15:00.000+11:00,15:30:00.000+11:00,15.502602577209473,,38.726348876953125,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,,,,,,900000,
15:30:00.000+11:00,15:45:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
15:45:00.000+11:00,16:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,,,,,,900000,
16:00:00.000+11:00,16:15:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
16:15:00.000+11:00,16:30:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
16:30:00.000+11:00,16:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146912574768066,38.72631072998047,-9.146912574768066,,,,,,,,,900000,
16:45:00.000+11:00,17:00:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
17:00:00.000+11:00,17:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.147042274475098,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
17:15:00.000+11:00,17:30:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
17:30:00.000+11:00,17:45:00.000+11:00,15.502602577209473,,38.726348876953125,-9.146955490112305,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
17:45:00.000+11:00,18:00:00.000+11:00,15.502602577209473,,,,,,,,,,,,,,900000,
18:00:00.000+11:00,18:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146912574768066,38.72631072998047,-9.146912574768066,,,,,,,,,900000,
18:15:00.000+11:00,18:30:00.000+11:00,15.502602577209473,,38.726348876953125,-9.146955490112305,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
18:30:00.000+11:00,18:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.14712905883789,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
18:45:00.000+11:00,19:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146912574768066,38.726356506347656,-9.146869659423828,,,,,,,,,900000,
19:00:00.000+11:00,19:15:00.000+11:00,15.502602577209473,,38.726348876953125,-9.146955490112305,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
19:15:00.000+11:00,19:30:00.000+11:00,15.502602577209473,,38.726341247558594,-9.147042274475098,38.726348876953125,-9.146955490112305,,,,,,,,,900000,
19:30:00.000+11:00,19:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,,,,,,900000,
19:45:00.000+11:00,20:00:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726348876953125,-9.146912574768066,,,,,,,,,900000,
20:00:00.000+11:00,20:15:00.000+11:00,15.502602577209473,,38.72631072998047,-9.146955490112305,38.726356506347656,-9.146869659423828,,,,2,,,,,900000,
20:15:00.000+11:00,20:30:00.000+11:00,15.502602577209473,,38.726341247558594,-9.147042274475098,38.726348876953125,-9.146955490112305,,,,3,,,,,900000,
20:30:00.000+11:00,20:45:00.000+11:00,15.502602577209473,,38.72631072998047,-9.14712905883789,38.726356506347656,-9.146869659423828,,,,3,,,,,900000,
20:45:00.000+11:00,21:00:00.000+11:00,15.502602577209473,,38.726341247558594,-9.147042274475098,38.726348876953125,-9.146955490112305,,,,12,,,,,900000,
21:00:00.000+11:00,21:15:00.000+11:00,15.502603530883789,,38.72631072998047,-9.147127151489258,38.726356506347656,-9.146869659423828,,,,24,,,,,708620,
21:15:00.000+11:00,21:30:00.000+11:00,15.502603530883789,,38.72380447387695,-9.14712905883789,38.728477478027344,-9.135847091674805,5.370306015014648,12.060933113098145,0.5003998279571533,49,,,,,132983,
21:30:00.000+11:00,21:45:00.000+11:00,15.502603530883789,,38.713897705078125,-9.135655403137207,38.723236083984375,-9.121429443359375,2.9837563037872314,6.820594310760498,0.654599130153656,,,,,,,
21:45:00.000+11:00,22:00:00.000+11:00,15.502603530883789,,38.714111328125,-9.129569053649902,38.718772888183594,-9.118332862854004,3.39208984375,7.730000019073486,0.8420213460922241,,,,,,,
22:00:00.000+11:00,22:15:00.000+11:00,15.502603530883789,,38.72039794921875,-9.163006782531738,38.758949279785156,-9.11766529083252,10.997062683105469,18.0054931640625,0.5234500765800476,,,,,,,
22:15:00.000+11:00,22:30:00.000+11:00,15.502603530883789,,38.74003219604492,-9.31712532043457,38.76984405517578,-9.176431655883789,24.08148193359375,28.292165756225586,18.46087646484375,,,,,,,
22:30:00.000+11:00,22:45:00.000+11:00,15.502603530883789,,38.79296112060547,-9.391797065734863,38.79649353027344,-9.38416576385498,3.8208160400390625,7.590796947479248,0.5688585042953491,,,,,,,
22:45:00.000+11:00,23:00:00.000+11:00,15.502603530883789,,38.78800964355469,-9.396869659423828,38.79371643066406,-9.387497901916504,4.0947041511535645,9.449999809265137,0.5968249440193176,,,,,,,
23:00:00.000+11:00,23:15:00.000+11:00,29.284610748291016,434.06256103515625,38.78791809082031,-9.392175674438477,38.78928756713867,-9.387367248535156,2.506897211074829,3.598013401031494,0.6399999856948853,72,,,,240578,397584,5408
23:15:00.000+11:00,23:30:00.000+11:00,38.24639892578125,355.02288818359375,38.7879524230957,-9.388922691345215,38.788169860839844,-9.387566566467285,,,,673,,,,,397472,433698
23:30:00.000+11:00,23:45:00.000+11:00,27.17228889465332,134.27182006835938,,,,,,,,366,,,,,336726,222527
23:45:00.000+11:00,00:00:00.000+11:00,15.502603530883789,,,,,,,,,190,,,,,702804,
