Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2017-04-20,1655.47509765625,3509.899658203125,-37.88051986694336,144.97283935546875,-37.811973571777344,145.18844604492188,3.6096315383911133,21.580001831054688,0.550000011920929,6285,,,,,73064124,3470568,71077
2017-04-21,1694.478271484375,4227.3896484375,-37.9109001159668,144.9715576171875,-37.811336517333984,145.18844604492188,6.305201530456543,27.82071876525879,0.5299999713897705,7185,,,,,72950103,4213855,78704
2017-04-22,1598.647216796875,2234.814697265625,-37.838470458984375,144.9635467529297,-37.77851867675781,145.19386291503906,2.646845817565918,31.240360260009766,0.5199999809265137,4528,,,,,71381984,2578971,
2017-04-23,1656.6033935546875,2966.870361328125,-37.83711624145508,145.16775512695312,-37.81639099121094,145.2024688720703,4.671846866607666,20.120203018188477,0.5,3311,,,,,78889932,646582,697650
2017-04-24,1868.686279296875,8023.453125,-37.83686065673828,144.9502410888672,-37.77512741088867,145.18991088867188,3.5693798065185547,31.510000228881836,0.5299999713897705,13004,,,,,67242680,7854348,
2017-04-25,1541.739501953125,1167.428955078125,-37.83485412597656,144.94410705566406,-37.776092529296875,145.18881225585938,4.392315864562988,30.420001983642578,0.5015974640846252,2369,,,,,72398262,1279204,75735
2017-04-26,1664.09765625,3809.1494140625,-37.84175109863281,144.965576171875,-37.779380798339844,145.18850708007812,3.526333808898926,34.73001480102539,0.5103920102119446,6278,,,,,71622120,3799257,
2017-04-27,1625.44873046875,2473.051513671875,-37.83616256713867,144.96047973632812,-37.810001373291016,145.18844604492188,5.064367294311523,22.450321197509766,0.5166236758232117,5025,,,,,72955003,2951770,68351
2017-04-28,1745.593505859375,4812.435546875,-37.903114318847656,144.94973754882812,-37.77900695800781,145.188720703125,3.1204614639282227,30.970001220703125,0.5503635406494141,8343,,,,,67762775,5268517,94184
2017-04-29,1749.0948486328125,4332.74853515625,-37.836692810058594,145.0748748779297,-37.78092575073242,145.18942260742188,8.82336139678955,21.160085678100586,0.5199999809265137,5365,,,,,72288392,2381982,660724
2017-04-30,1493.3392333984375,334.69091796875,-37.83485412597656,144.98915100097656,-37.7700080871582,145.18844604492188,8.774760246276855,31.09001350402832,0.6239390969276428,957,,,,,79209584,496206,
2017-05-01,1619.911376953125,2610.374267578125,-37.83485412597656,144.97421264648438,-37.79931640625,145.18844604492188,2.4823272228240967,28.91000747680664,0.5063595175743103,4828,,,,,75914519,2999522,
2017-05-02,1677.5733642578125,3531.75,-37.849369049072266,144.97024536132812,-37.8057746887207,145.20042419433594,3.531074285507202,19.250041961669922,0.5299999713897705,6409,,,,,73723679,3777146,79033
2017-05-03,1608.0299072265625,2548.89111328125,-37.837074279785156,144.97296142578125,-37.81092834472656,145.1885223388672,10.318613052368164,17.82368278503418,0.550000011920929,4608,,,,,76197859,2742085,
2017-05-04,1753.8519287109375,4544.90380859375,-37.83692932128906,144.9668426513672,-37.7779655456543,145.22967529296875,5.396462440490723,29.935396194458008,0.5414794683456421,8297,,,,,69856752,5608116,
2017-05-05,1743.598388671875,4245.51220703125,-37.8369026184082,144.96621704101562,-37.810325622558594,145.2293243408203,5.245335578918457,21.523717880249023,0.5,8218,,,,,69649440,5445506,
2017-05-06,1590.25634765625,1599.2344970703125,-37.8375358581543,144.84915161132812,-37.68172836303711,145.1947021484375,6.58245325088501,38.040382385253906,0.5008991956710815,3660,,,,,69448499,2403646,
2017-05-07,1642.3363037109375,2728.411376953125,-37.83766174316406,144.9586944580078,-37.77956771850586,145.18844604492188,4.226991653442383,30.209999084472656,0.5600000023841858,5181,,,,,73584714,3443036,
2017-05-08,1604.035400390625,1887.18310546875,-37.9098014831543,144.96910095214844,-37.79829025268555,145.18844604492188,1.4975402355194092,25.650094985961914,0.5,3857,,,,,72537717,2481964,86387
2017-05-09,1621.75341796875,2852.268310546875,-37.82872009277344,144.964599609375,-37.812110900878906,145.18463134765625,3.5003223419189453,19.330209732055664,0.5,4610,,,,,77812301,2388682,231462
2017-05-10,1741.1468505859375,4955.66259765625,-37.83665084838867,144.95889282226562,-37.81169509887695,145.18844604492188,6.481160640716553,22.01014518737793,0.5096076726913452,7916,,,,,77033871,5397285,
2017-05-11,1809.4755859375,5057.3046875,-37.83210754394531,144.9658660888672,-37.780609130859375,145.18540954589844,7.26347017288208,24.490007400512695,0.5032891631126404,8917,,,,,70711010,6747675,
2017-05-12,1779.811767578125,4563.646484375,-37.91127014160156,144.96591186523438,-37.77898406982422,145.20355224609375,4.459134578704834,27.690046310424805,0.5,8745,,,,,65705743,5557527,262702
2017-05-13,1717.6651611328125,4051.89892578125,-37.83485412597656,144.95086669921875,-37.77906799316406,145.22158813476562,3.9634265899658203,31.59010124206543,0.5135172605514526,7703,,,,,72740433,4897224,
2017-05-14,1607.0994873046875,2259.547119140625,-37.95241165161133,145.14698791503906,-37.82766342163086,145.20492553710938,3.724541664123535,22.931474685668945,0.7324616312980652,4457,,,,,76033497,2740569,
2017-05-15,1658.9752197265625,3356.576171875,-37.9098014831543,144.81224060058594,-37.79806900024414,145.18844604492188,5.368743896484375,29.020002365112305,0.6407027244567871,5915,,,,,75932927,3772109,
2017-05-16,1784.649658203125,5031.8486328125,-37.90773010253906,144.97125244140625,-37.811981201171875,145.18496704101562,7.776002883911133,28.770044326782227,0.5699999928474426,10008,,,,,68908063,6257665,
2017-05-17,1704.0390625,4738.7333984375,-37.84040451049805,144.96905517578125,-37.809776306152344,145.18844604492188,5.723708152770996,20.67000961303711,0.5108815431594849,7814,,,,,72782119,4432963,100140
2017-05-18,1742.500244140625,4531.68310546875,-37.83735275268555,144.96514892578125,-37.77887725830078,145.18844604492188,5.691242694854736,30.03037452697754,0.5400000214576721,8345,,,,,69363334,5141891,121737
2017-05-19,1831.520263671875,5349.59912109375,-37.83150100708008,144.96470642089844,-37.77979278564453,145.23019409179688,5.440882682800293,29.638267517089844,0.5199999809265137,9749,,,,,66766881,7184661,
2017-05-20,1649.7232666015625,2929.1171875,-37.8692512512207,144.88104248046875,-37.78467559814453,145.18553161621094,4.39755916595459,30.210025787353516,0.5203844904899597,5772,,,,,68906377,3589128,
2017-05-21,1478.661376953125,102.87505340576172,-37.83738708496094,145.17941284179688,-37.81564712524414,145.19351196289062,3.717674493789673,15.110330581665039,0.5108815431594849,510,,,,,80927063,205917,
2017-05-22,1628.476318359375,1891.2242431640625,-37.82939147949219,144.97283935546875,-37.79488754272461,145.1880340576172,7.6856913566589355,30.31999969482422,0.594137966632843,4298,,,,,75661625,3166060,
2017-05-23,1620.192138671875,2312.70654296875,-37.83074951171875,144.94677734375,-37.81092834472656,145.18421936035156,3.3394742012023926,18.821880340576172,0.5400000214576721,4776,,,,,74286508,3005069,
2017-05-24,1609.497314453125,2400.49560546875,-37.841773986816406,144.9514923095703,-37.80587387084961,145.18844604492188,1.9059642553329468,23.150001525878906,0.5400000214576721,4070,,,,,72349454,2793545,
2017-05-25,1671.95166015625,4146.45458984375,-37.83485412597656,144.96621704101562,-37.81086349487305,145.18844604492188,3.4769062995910645,17.80013656616211,0.5008991956710815,6883,,,,,76393151,3821253,88313
2017-05-26,1738.9874267578125,4482.74951171875,-37.83485412597656,144.95545959472656,-37.779823303222656,145.18844604492188,2.954444408416748,28.520212173461914,0.55145263671875,8164,,,,,71818474,5347967,
2017-05-27,1683.49951171875,2996.51123046875,-37.83681869506836,144.96185302734375,-37.787353515625,145.1901397705078,4.568206787109375,30.80013084411621,0.5445181727409363,5957,,,,,72254018,4257151,
2017-05-28,1494.824462890625,216.61318969726562,-37.8382682800293,145.1818389892578,-37.825927734375,145.1854248046875,1.4134706258773804,16.762338638305664,0.5,1292,,,,,79906122,525584,
2017-05-29,1611.0911865234375,2863.923095703125,-37.84701919555664,144.9634246826172,-37.78522872924805,145.18434143066406,5.328869819641113,18.3700008392334,0.5544366836547852,4614,,,,,77705406,2708766,
2017-05-30,1681.541015625,3310.765869140625,-37.84111404418945,144.96047973632812,-37.81150817871094,145.18844604492188,3.188973903656006,21.440000534057617,0.5099019408226013,6563,,,,,75140131,4216707,
2017-05-31,1732.739990234375,4386.69482421875,-37.83485412597656,144.94854736328125,-37.78156661987305,145.18844604492188,4.040481090545654,30.790319442749023,0.5360037088394165,7856,,,,,66727989,5231010,
2017-06-01,1744.00537109375,5439.00244140625,-37.835777282714844,144.96751403808594,-37.811302185058594,145.18844604492188,6.461624622344971,19.030168533325195,0.5215361714363098,9102,,,,,71123138,4890791,232926
2017-06-02,1827.1025390625,6720.5859375,-37.83485412597656,144.96185302734375,-37.77326583862305,145.1942596435547,3.251054286956787,30.430133819580078,0.5059643983840942,11588,,,,,72207591,6818569,90796
2017-06-03,1491.9752197265625,205.22471618652344,-37.846527099609375,144.6577911376953,-37.77168273925781,145.18844604492188,5.251017093658447,29.360002517700195,0.5,1099,,,,,73485719,469234,
2017-06-04,1583.3446044921875,1955.8880615234375,-37.88785171508789,145.07839965820312,-37.815948486328125,145.19351196289062,2.9708001613616943,21.78000259399414,0.5059643983840942,4883,,,,,73166569,2272209,
2017-06-05,1834.293212890625,7422.65966796875,-37.83485412597656,144.96646118164062,-37.79567337036133,145.18844604492188,3.0358057022094727,29.81010627746582,0.5,11829,,,,,73381085,7239504,
2017-06-06,1623.94970703125,2992.29345703125,-37.83485412597656,144.9704132080078,-37.810821533203125,145.18844604492188,2.4480855464935303,16.5556640625,0.5261178612709045,4754,,,,,72996722,2579436,60551
2017-06-07,1688.19970703125,4074.759033203125,-37.83485412597656,144.97149658203125,-37.80670166015625,145.18844604492188,1.8316402435302734,14.371127128601074,0.5099019408226013,7605,,,,,74627795,4349922,
2017-06-08,1756.54638671875,5623.37353515625,-37.839088439941406,144.96353149414062,-37.811397552490234,145.18844604492188,3.245327949523926,19.461132049560547,0.5021951794624329,9743,,,,,72798513,5678502,
2017-06-09,1754.901123046875,5382.32861328125,-37.847877502441406,144.9657745361328,-37.790653228759766,145.18844604492188,2.549903154373169,27.42353057861328,0.5,8764,,,,,72411447,5009027,282483
2017-06-10,1491.0687255859375,373.8934020996094,-37.83745574951172,145.16976928710938,-37.826271057128906,145.18844604492188,3.6573214530944824,19.389999389648438,0.5614267587661743,788,,,,,80723918,451303,
2017-06-11,1550.548095703125,1208.78076171875,-37.848915100097656,145.17208862304688,-37.71819305419922,145.76211547851562,6.14527702331543,29.640331268310547,0.5,2744,,,,,70700049,1614152,
2017-06-12,1496.9490966796875,459.21124267578125,-37.83491897583008,145.13775634765625,-37.798919677734375,145.19361877441406,2.7203891277313232,28.130001068115234,0.5096076726913452,1171,,,,,79779245,556858,
2017-06-13,1637.856689453125,2637.3271484375,-37.848445892333984,144.97117614746094,-37.811805725097656,145.18844604492188,2.7807650566101074,23.23042106628418,0.6135144829750061,4992,,,,,75005632,3313945,
2017-06-14,1676.5921630859375,4109.91796875,-37.84934997558594,144.9634246826172,-37.81128692626953,145.18896484375,5.682003021240234,22.530500411987305,0.5099999904632568,6728,,,,,74902143,4003819,
2017-06-15,1754.396728515625,5721.50390625,-37.84929656982422,144.94448852539062,-37.809329986572266,145.19215393066406,6.629054069519043,19.46002197265625,0.5400000214576721,8666,,,,,72523750,5562719,
2017-06-16,1913.234130859375,8591.1689453125,-37.84907913208008,144.95162963867188,-37.8060188293457,145.18844604492188,4.424260139465332,21.760000228881836,0.5200961232185364,14000,,,,,67266542,8776299,
2017-06-17,1657.4364013671875,3559.610107421875,-37.83485412597656,144.9599609375,-37.702476501464844,145.18844604492188,4.353949069976807,29.560285568237305,0.5135172605514526,6376,,,,,66229362,3727669,
2017-06-18,1519.3184814453125,602.7083740234375,-37.850425720214844,145.1706085205078,-37.80579376220703,145.23231506347656,4.022945404052734,22.400009155273438,0.550000011920929,1643,,,,,76395467,1010018,
2017-06-19,1630.214599609375,3254.676025390625,-37.83485412597656,144.97097778320312,-37.810821533203125,145.18844604492188,4.462013244628906,21.3700008392334,0.5099999904632568,5039,,,,,74999661,3113389,
2017-06-20,1727.37646484375,5183.890625,-37.83485412597656,144.955078125,-37.81079864501953,145.20742797851562,5.112412929534912,21.4501895904541,0.5200961232185364,8430,,,,,72449271,4771639,113409
2017-06-21,1844.5419921875,7576.18896484375,-37.845306396484375,144.9595184326172,-37.806583404541016,145.18621826171875,4.055404186248779,23.8700008392334,0.5099999904632568,12072,,,,,72505595,7442211,
2017-06-22,1605.46533203125,2575.044921875,-37.83637619018555,144.96961975097656,-37.81149673461914,145.18844604492188,2.5123708248138428,20.43000030517578,0.5099019408226013,4640,,,,,76981658,2706421,
2017-06-23,1784.2001953125,6020.39990234375,-37.83485412597656,144.95318603515625,-37.77935028076172,145.18844604492188,3.853667736053467,28.290063858032227,0.5141984224319458,10045,,,,,72919044,6248776,
2017-06-24,1485.814697265625,338.07794189453125,-37.850372314453125,145.17193603515625,-37.81524658203125,145.1938018798828,6.577985763549805,20.490087509155273,0.550000011920929,874,,,,,82481059,347388,
2017-06-25,1610.79443359375,1950.39697265625,-37.84858703613281,144.9578094482422,-37.77964782714844,145.2291717529297,8.228496551513672,30.430002212524414,0.5103920102119446,4199,,,,,73576696,2819210,
2017-06-26,1653.53955078125,4278.1201171875,-37.90259552001953,144.96163940429688,-37.79129409790039,145.20896911621094,4.04954195022583,32.5500373840332,0.5003998279571533,6151,,,,,71592674,3637567,
2017-06-27,1736.4169921875,5054.47314453125,-37.83485412597656,144.9644012451172,-37.776947021484375,145.1938934326172,2.6947102546691895,30.460039138793945,0.5,8674,,,,,72357996,5275548,
2017-06-28,1809.14501953125,5858.27001953125,-37.83485412597656,144.96597290039062,-37.774757385253906,145.18844604492188,3.6767451763153076,31.040040969848633,0.6200000047683716,9400,,,,,71571087,5898295,256283
2017-06-29,1619.3433837890625,3049.486083984375,-37.83864974975586,144.95498657226562,-37.77779769897461,145.18873596191406,6.167086601257324,28.770174026489258,0.5000999569892883,4869,,,,,74106668,2536162,115204
2017-06-30,1750.864990234375,5472.90283203125,-37.83485412597656,144.96597290039062,-37.810791015625,145.18844604492188,4.220337390899658,21.80000114440918,0.5299999713897705,8526,,,,,75760508,5315887,117532
2017-07-01,1650.935791015625,3205.119140625,-37.88916015625,144.93618774414062,-37.7794189453125,145.18844604492188,3.8622775077819824,32.81000900268555,0.5,6776,,,,,63091529,3526641,
2017-07-02,1475.1009521484375,41.15768051147461,-37.83485412597656,145.18199157714844,-37.81501770019531,145.19358825683594,2.502779006958008,6.350787162780762,0.55901700258255,668,,,,,84812987,135497,
2017-07-03,1608.979248046875,2330.4208984375,-37.83485412597656,144.97264099121094,-37.81074523925781,145.1886749267578,4.780464172363281,9.52018928527832,0.6700000166893005,4520,,,,,79378851,2783301,
2017-07-04,1697.327880859375,4083.011962890625,-37.83416748046875,144.95086669921875,-37.69977951049805,145.1887664794922,5.9807820320129395,31.7700138092041,0.550000011920929,7256,,,,,72165562,4525873,
2017-07-05,1621.78564453125,2710.015869140625,-37.83734130859375,144.9696044921875,-37.80957794189453,145.18844604492188,3.1654419898986816,14.119999885559082,0.6860028505325317,5029,,,,,71763062,3035363,
2017-07-06,1601.979736328125,2150.307373046875,-37.83416748046875,144.9493865966797,-37.799835205078125,145.20848083496094,0.8812787532806396,16.410011291503906,0.5,4187,,,,,74451812,2643344,
2017-07-07,1706.8714599609375,5259.09423828125,-37.83416748046875,144.94854736328125,-37.77791213989258,145.18844604492188,4.098598003387451,34.15042495727539,0.5099999904632568,7316,,,,,74341267,4576489,
2017-07-08,1503.0091552734375,457.68408203125,-37.8514404296875,145.03189086914062,-37.78156661987305,145.18844604492188,5.334195613861084,30.090015411376953,0.5203844904899597,724,,,,,78191899,687456,
2017-07-09,1539.6483154296875,1144.2882080078125,-37.83596420288086,144.99185180664062,-37.77988815307617,145.19625854492188,3.2692716121673584,29.220060348510742,0.550000011920929,2566,,,,,79640346,1412015,
2017-07-10,1564.274169921875,1368.5262451171875,-37.8350830078125,144.97283935546875,-37.8119010925293,145.20755004882812,4.25945520401001,22.1505069732666,0.5608921647071838,2887,,,,,79675651,1899142,
2017-07-11,1583.2623291015625,2003.2637939453125,-37.83485412597656,144.9700927734375,-37.80876159667969,145.18844604492188,11.689729690551758,20.580020904541016,0.5,3711,,,,,76650464,2272107,
2017-07-12,1602.882080078125,2783.873779296875,-37.83527755737305,144.97158813476562,-37.81040573120117,145.1885528564453,3.012173652648926,14.88012409210205,0.5299999713897705,4205,,,,,78510673,2575637,
2017-07-13,1798.8199462890625,6859.455078125,-37.83485412597656,144.9605255126953,-37.790504455566406,145.18844604492188,6.931768417358398,33.570430755615234,0.550000011920929,10420,,,,,70264997,6522134,
2017-07-14,1805.599609375,6126.009765625,-37.83559036254883,144.96173095703125,-37.77935028076172,145.18844604492188,3.763272285461426,30.389999389648438,0.5283938050270081,10305,,,,,70593893,6672014,
2017-07-15,1670.3992919921875,2765.0712890625,-37.88817596435547,144.99009704589844,-37.808937072753906,145.23101806640625,3.4701857566833496,27.680015563964844,0.5,5980,,,,,68066514,3998056,
2017-07-16,1576.0811767578125,1181.260986328125,-37.88066101074219,144.68032836914062,-37.779232025146484,145.1903533935547,5.514498233795166,33.31093978881836,0.5199999809265137,3551,,,,,70275374,2121895,
2017-07-17,1581.9359130859375,1888.073974609375,-37.83485412597656,144.9700927734375,-37.81009292602539,145.20480346679688,5.831196308135986,21.729999542236328,0.5166236758232117,3785,,,,,77394238,2248451,
2017-07-18,1661.7952880859375,3736.993896484375,-37.830047607421875,144.95680236816406,-37.81101989746094,145.1846466064453,6.720442295074463,20.23320198059082,0.5099999904632568,5634,,,,,74846419,3406888,139981
2017-07-19,1684.5531005859375,3479.4423828125,-37.83485412597656,144.96780395507812,-37.80900573730469,145.18844604492188,8.269524574279785,20.860614776611328,0.5008991956710815,6881,,,,,75229430,4276685,
2017-07-20,1704.8509521484375,4939.36083984375,-37.83485412597656,144.9569549560547,-37.81055450439453,145.20472717285156,3.4966228008270264,22.400054931640625,0.5000999569892883,6943,,,,,74876040,4547600,
2017-07-21,1802.9051513671875,6661.99853515625,-37.88774871826172,144.9576873779297,-37.780269622802734,145.18844604492188,5.255493640899658,31.920005798339844,0.5063595175743103,10492,,,,35247,67697647,6551216,
2017-07-22,1558.075439453125,1307.913330078125,-37.95158004760742,145.15042114257812,-37.809818267822266,145.23101806640625,2.6740686893463135,23.290000915527344,0.5100980401039124,2386,,,,,76465967,1776546,
2017-07-23,1483.25537109375,195.96217346191406,-37.83562088012695,145.18182373046875,-37.81578826904297,145.19439697265625,7.590633392333984,21.450336456298828,0.5100980401039124,934,,,,,78990020,296772,
2017-07-24,1687.4901123046875,4016.5986328125,-37.90801239013672,144.96038818359375,-37.77985763549805,145.18539428710938,2.6089582443237305,28.71001434326172,0.5126401782035828,6801,,,,,74065616,4336077,
2017-07-25,1785.999267578125,5988.39501953125,-37.830745697021484,144.96139526367188,-37.77934646606445,145.1856689453125,3.7879443168640137,30.990026473999023,0.5099999904632568,8388,,,,,72256579,4791677,435399
2017-07-26,1662.4931640625,3377.09521484375,-37.830047607421875,144.96949768066406,-37.81143569946289,145.1855926513672,3.1593964099884033,23.020009994506836,0.5015974640846252,6064,,,,,76904602,3833918,
2017-07-27,1746.417724609375,5462.4873046875,-37.83201217651367,144.96839904785156,-37.80911636352539,145.18463134765625,4.01915168762207,22.710317611694336,0.5008991956710815,8525,,,,,75245860,5492384,
2017-07-28,2031.862060546875,10473.322265625,-37.830379486083984,144.96005249023438,-37.789451599121094,145.1871337890625,4.965334415435791,21.380393981933594,0.5,16648,,,,,67718679,11138552,
2017-07-29,1691.717041015625,3424.659912109375,-37.82941818237305,144.96493530273438,-37.779422760009766,145.18798828125,4.950819969177246,30.950000762939453,0.7333484888076782,6209,,,,,76376689,4225072,84197
2017-07-30,1574.7073974609375,1587.9141845703125,-37.83485412597656,144.9666748046875,-37.779014587402344,145.18844604492188,6.272329330444336,31.270015716552734,0.55901700258255,4026,,,,,78785571,2102455,
2017-07-31,1680.4957275390625,4094.256103515625,-37.878379821777344,144.96226501464844,-37.78046798706055,145.18844604492188,3.1973748207092285,28.780920028686523,0.5100980401039124,6920,,,,,71663422,4197741,
2017-08-01,1673.6484375,4773.45263671875,-37.83686065673828,144.96682739257812,-37.78215026855469,145.18844604492188,3.3840227127075195,26.62000846862793,0.5300942659378052,6905,,,,,75564478,4009543,
2017-08-02,1589.6705322265625,2442.927978515625,-37.83485412597656,144.96133422851562,-37.77976989746094,145.1897735595703,2.6847708225250244,29.400041580200195,0.5099999904632568,4333,,,,,75131842,2356086,
2017-08-03,1682.095458984375,4326.17529296875,-37.829681396484375,144.96092224121094,-37.80943298339844,145.2153778076172,2.6795833110809326,20.840240478515625,0.5263078808784485,6452,,,,,73828397,3936643,90793
2017-08-04,1662.58349609375,3992.72412109375,-37.83485412597656,144.9600372314453,-37.77842712402344,145.19000244140625,3.1204946041107178,27.46002769470215,0.5162363648414612,6252,,,,,74404237,3690665,
2017-08-05,1597.0419921875,1805.0328369140625,-37.90254592895508,144.99557495117188,-37.814910888671875,145.19320678710938,2.409114360809326,29.650026321411133,0.5403702855110168,4997,,,,,69744315,2547220,
2017-08-06,1521.978271484375,649.3908081054688,-37.83485412597656,145.1776123046875,-37.810184478759766,145.22940063476562,4.072167873382568,23.41061782836914,0.6161168813705444,1682,,,,,80977830,1062627,
2017-08-07,1626.9727783203125,2819.52978515625,-37.83485412597656,144.97149658203125,-37.81080627441406,145.18844604492188,9.431207656860352,15.079999923706055,0.5048762559890747,4862,,,,,74737954,3139180,
2017-08-08,1576.5950927734375,2139.4091796875,-37.83485412597656,144.95498657226562,-37.774288177490234,145.18844604492188,4.86996603012085,28.340452194213867,0.5299999713897705,3854,,,,,74466266,2142825,
2017-08-09,1673.9300537109375,3940.8369140625,-37.83485412597656,144.96014404296875,-37.78409957885742,145.18844604492188,2.6744487285614014,28.860998153686523,0.5,6778,,,,,74609044,3958363,
2017-08-10,1714.3973388671875,4852.04638671875,-37.83485412597656,144.9599151611328,-37.77941131591797,145.20709228515625,5.290657043457031,28.52214813232422,0.5162363648414612,7933,,,,,68035274,4868237,
2017-08-11,1814.582763671875,6495.966796875,-37.83485412597656,144.9604034423828,-37.779903411865234,145.18844604492188,4.390296459197998,29.51000213623047,0.550000011920929,10831,,,,,70175870,6747759,
2017-08-12,1562.80615234375,1200.3095703125,-37.85614013671875,145.00308227539062,-37.49436569213867,145.88026428222656,8.110328674316406,31.0,0.5015974640846252,3041,,,,,62714396,1869379,
2017-08-13,1630.712890625,2019.7200927734375,-37.836761474609375,145.0909423828125,-37.807159423828125,145.23007202148438,5.175343036651611,23.19042205810547,0.5000999569892883,4468,,,,,73389261,3208244,
2017-08-14,2031.3046875,9160.2451171875,-37.83485412597656,144.95997619628906,-37.778907775878906,145.18844604492188,4.44660758972168,30.14000701904297,0.5400000214576721,12987,,,,,67531159,6505350,1056621
2017-08-15,1667.4716796875,3811.58740234375,-37.83485412597656,144.97149658203125,-37.78508758544922,145.18844604492188,6.716492652893066,30.780235290527344,0.5382378697395325,6039,,,,,74383533,3849745,
2017-08-16,1870.5888671875,6839.5068359375,-37.83485412597656,144.97283935546875,-37.81137466430664,145.19447326660156,1.9528995752334595,5.3900370597839355,0.5024937987327576,8647,,,,,75088733,3804423,921559
2017-08-17,1653.1376953125,4097.734375,-37.83485412597656,144.9705047607422,-37.807865142822266,145.20458984375,3.6280860900878906,23.40999984741211,0.5,5417,,,,,75853976,3587561,
2017-08-18,1769.48193359375,6742.40771484375,-37.83076095581055,144.95989990234375,-37.78009033203125,145.1898193359375,3.850506067276001,30.720014572143555,0.5000999569892883,9088,,,,,70961819,5782361,
2017-08-19,1679.9486083984375,3330.0654296875,-37.85688018798828,144.95501708984375,-37.78219223022461,145.18896484375,6.331314563751221,54.74015426635742,0.5333853960037231,6408,,,,,66700371,4179016,
2017-08-20,1654.562255859375,2616.188720703125,-37.887306213378906,144.978271484375,-37.779151916503906,145.19491577148438,3.8722033500671387,30.49005889892578,0.5246903300285339,5694,,,,,70780115,3684831,
2017-08-21,1727.976318359375,4825.67578125,-37.83548355102539,144.94400024414062,-37.809017181396484,145.18844604492188,2.3815293312072754,15.260472297668457,0.5000999569892883,7031,,,,,73882798,3782117,458083
2017-08-22,1523.0693359375,434.6511535644531,-37.88203048706055,145.14694213867188,-37.81491470336914,145.2886962890625,3.7290093898773193,22.680078506469727,0.5099019408226013,1254,,,,,74289765,1084211,
2017-08-23,1625.986328125,3126.78173828125,-37.83174133300781,144.96961975097656,-37.81150817871094,145.18382263183594,4.431693077087402,22.61001968383789,0.5894064903259277,4838,,,,,74999909,3024240,
2017-08-24,1595.0010986328125,2742.387451171875,-37.83485412597656,144.9591064453125,-37.77764892578125,145.20484924316406,4.593159198760986,29.841222763061523,0.570087730884552,3899,,,,,72911798,2482212,
2017-08-25,1962.288330078125,8735.5751953125,-37.88725280761719,144.96533203125,-37.80876159667969,145.19491577148438,3.9615566730499268,20.320119857788086,0.5200961232185364,11317,,,,,66220140,5595231,858353
2017-08-26,1483.5877685546875,253.28965759277344,-38.35067367553711,143.7761993408203,-37.78036880493164,145.2227783203125,13.114850997924805,42.474525451660156,0.5110772848129272,564,,,,,67119410,303347,
2017-08-27,1472.220458984375,,-37.83485412597656,145.18092346191406,-37.828208923339844,145.18844604492188,4.600010871887207,4.600010871887207,4.600010871887207,590,,,,,85606933,78529,
2017-08-28,1487.0677490234375,225.61105346679688,-37.84272766113281,145.14210510253906,-37.799102783203125,145.19387817382812,5.420299530029297,27.93008804321289,0.5000999569892883,1030,,,,,81808061,372177,
2017-08-29,1650.291259765625,2709.026123046875,-37.83485412597656,144.9700927734375,-37.81182098388672,145.18844604492188,5.29583740234375,23.650001525878906,0.5269724726676941,5648,,,,,76002497,3600364,
2017-08-30,1763.448974609375,5896.4384765625,-37.83622741699219,144.95497131347656,-37.788856506347656,145.1953125,3.0722601413726807,29.700891494750977,0.530377209186554,9335,,,,,74338411,5783853,
2017-08-31,1630.76806640625,3065.76318359375,-37.83485412597656,144.9707489013672,-37.81182098388672,145.2130126953125,2.385938882827759,20.030000686645508,0.5414794683456421,4766,,,,,74129403,3151252,
2017-09-01,1716.611572265625,4642.6982421875,-37.896663665771484,144.96263122558594,-37.80745315551758,145.18844604492188,3.356081962585449,34.04007339477539,0.5223982930183411,7944,,,,,70335636,4632212,119648
2017-09-02,1652.0919189453125,2496.902099609375,-37.97492980957031,145.0860595703125,-37.81003952026367,145.22996520996094,4.894435405731201,27.829999923706055,0.5048762559890747,4836,,,,,72275806,3635979,
2017-09-03,1881.3310546875,6900.22998046875,-37.83485412597656,144.96185302734375,-37.777862548828125,145.18856811523438,2.577434778213501,30.820858001708984,0.5115662217140198,9301,,,,,73324310,5428576,593686
2017-09-04,1560.2337646484375,1404.541015625,-37.83235549926758,144.97146606445312,-37.810420989990234,145.18460083007812,13.36378288269043,17.940101623535156,0.550000011920929,2940,,,,,76894138,1819234,
2017-09-05,1664.6165771484375,4331.32080078125,-37.839202880859375,144.96975708007812,-37.809043884277344,145.18470764160156,3.727656602859497,23.680034637451172,0.5099999904632568,6226,,,,,75943512,3856877,
2017-09-06,1714.3121337890625,5316.8408203125,-37.828895568847656,144.9596405029297,-37.806095123291016,145.1840057373047,3.4611704349517822,21.5800838470459,0.5603570342063904,7599,,,,,75886514,4485173,117876
2017-09-07,1647.1318359375,3465.95263671875,-37.83485412597656,144.9722137451172,-37.81182098388672,145.1900634765625,5.205018520355225,11.140005111694336,0.5223982930183411,5644,,,,,78283075,3521968,
